,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,6-6,205,4,6,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,nik_stauskas,2014,2018,N,Y,Y,2014,1,8
0,78244,Larry,Staverman,Larry Staverman,"Staverman, Larry",L. Staverman,1936-10-11T00:00:00,Thomas More,USA,Thomas More/USA,6-7,205,4,13,Forward,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_larry_staverman,1958,1963,N,Y,Y,1958,9,64
0,78245,Larry,Steele,Larry Steele,"Steele, Larry",L. Steele,1949-05-05T00:00:00,Kentucky,USA,Kentucky/USA,6-5,180,8,15,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_larry_steele,1971,1979,N,Y,Y,1971,3,37
0,1099,Matt,Steigenga,Matt Steigenga,"Steigenga, Matt",M. Steigenga,1970-03-27T00:00:00,Michigan State,USA,Michigan State/USA,,,0,,,Inactive,0,,,,,matt_steigenga,1996,1996,N,Y,Y,1992,2,52
0,1735,Vladimir,Stepania,Vladimir Stepania,"Stepania, Vladimir",V. Stepania,1976-05-08T00:00:00,Slovenia,Georgia,Republic of Georgia/Georgia,7-1,255,6,11,Center,Active,1610612748,Heat,MIA,heat,Miami,vladimir_stepania,1998,2003,N,Y,Y,1998,1,27
0,203474,DJ,Stephens,DJ Stephens,"Stephens, DJ",D. Stephens,1990-12-19T00:00:00,Memphis,USA, USA/USA,,,1,,,Inactive,0,,,,,dj_stephens,2013,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78247,Everette,Stephens,Everette Stephens,"Stephens, Everette",E. Stephens,1966-10-21T00:00:00,Purdue,USA,Purdue/USA,6-2,175,1,7-11,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,HISTADD_everette_stephens,1988,1990,N,Y,Y,1988,2,31
0,78249,Jack,Stephens,Jack Stephens,"Stephens, Jack",J. Stephens,1933-05-18T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,185,0,15,Guard,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_jack_stephens,1955,1955,N,Y,Y,1955,2,7
0,1086,Joe,Stephens,Joe Stephens,"Stephens, Joe",J. Stephens,1973-01-28T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,,,2,,,Inactive,0,,,,,joe_stephens,1996,1999,N,Y,Y,Undrafted,Undrafted,Undrafted
0,202362,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,6-6,230,8,6,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,lance_stephenson,2010,2018,N,Y,Y,2010,2,40
0,1627293,Alex,Stepheson,Alex Stepheson,"Stepheson, Alex",A. Stepheson,1987-08-07T00:00:00,USC,USA,USC/USA,,,0,,,Inactive,0,,,,,alex_stepheson,2015,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78250,Brook,Steppe,Brook Steppe,"Steppe, Brook",B. Steppe,1959-11-07T00:00:00,Georgia Tech,USA,Northern Illinois; Georgia Tech/USA,6-5,195,4,7,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,HISTADD_brook_steppe,1982,1988,N,Y,Y,1982,1,17
0,78251,Barry,Stevens,Barry Stevens,"Stevens, Barry",B. Stevens,1963-01-17T00:00:00,Iowa State,USA,Iowa State/USA,6-5,195,0,34,Guard,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_barry_stevens,1992,1992,N,Y,Y,1985,2,43
0,78252,Wayne,Stevens,Wayne Stevens,"Stevens, Wayne",W. Stevens,1936-06-19T00:00:00,Cincinnati,USA,Cincinnati/USA,6-3,185,0,20,Forward,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_wayne_stevens,1959,1959,N,Y,Y,1958,7,49
0,2052,DeShawn,Stevenson,DeShawn Stevenson,"Stevenson, DeShawn",D. Stevenson,1981-04-03T00:00:00,Washington Union HS (CA),USA,Washington Union HS (CA)/USA,6-5,218,13,92,Forward-Guard,Active,1610612764,Wizards,WAS,wizards,Washington,deshawn_stevenson,2000,2012,N,Y,Y,2000,1,23
0,78253,Dennis,Stewart,Dennis Stewart,"Stewart, Dennis",D. Stewart,1947-04-11T00:00:00,Michigan,USA,Michigan/USA,6-6,220,0,40,Forward,Active,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_dennis_stewart,1970,1970,N,Y,Y,1969,4,44
0,1529,Kebu,Stewart,Kebu Stewart,"Stewart, Kebu",K. Stewart,1973-12-19T00:00:00,Cal State-Bakersfield,USA,Nevada-Las Vegas; Cal State-Bakersfield/USA,6-8,239,0,41,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,kebu_stewart,1997,1997,N,Y,Y,1997,2,35
0,1125,Larry,Stewart,Larry Stewart,"Stewart, Larry",L. Stewart,1968-09-21T00:00:00,Coppin State,USA,Coppin State/USA,6-8,230,4,23,Forward,Active,1610612764,Bullets,WAS,wizards,Washington,larry_stewart,1991,1996,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1565,Michael,Stewart,Michael Stewart,"Stewart, Michael",M. Stewart,1975-04-25T00:00:00,California,USA,California/USA,6-10,230,8,44,Center,Active,1610612761,Raptors,TOR,raptors,Toronto,michael_stewart,1997,2004,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78256,Norm,Stewart,Norm Stewart,"Stewart, Norm",N. Stewart,1935-01-20T00:00:00,Missouri,USA,Missouri/USA,6-5,205,0,22,Forward,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_norm_stewart,1956,1956,N,Y,Y,1956,,
0,201880,Greg,Stiemsma,Greg Stiemsma,"Stiemsma, Greg",G. Stiemsma,1985-09-26T00:00:00,Wisconsin,USA,Wisconsin/USA,6-11,260,4,34,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_stiemsma,2009,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,78257,Steve,Stipanovich,Steve Stipanovich,"Stipanovich, Steve",S. Stipanovich,1960-11-17T00:00:00,Missouri,USA,Missouri/USA,6-11,245,4,40,Center,Active,1610612754,Pacers,IND,pacers,Indiana,HISTADD_steve_stipanovich,1983,1987,N,Y,Y,1983,1,2
0,179,Bryant,Stith,Bryant Stith,"Stith, Bryant",B. Stith,1970-12-10T00:00:00,Virginia,USA,Virginia ''92/USA,6-5,210,10,23,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,bryant_stith,1992,2002,N,Y,Y,1992,1,13
0,78259,Sam,Stith,Sam Stith,"Stith, Sam",S. Stith,1937-07-22T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,185,0,17,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_sam_stith,1961,1961,N,Y,Y,1960,8,56
0,78260,Tom,Stith,Tom Stith,"Stith, Tom",T. Stith,1939-01-21T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-5,210,0,8,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_tom_stith,1962,1962,N,Y,Y,1961,1,2
0,78261,Alex,Stivrins,Alex Stivrins,"Stivrins, Alex",A. Stivrins,1962-11-29T00:00:00,Colorado,USA,Creighton; Colorado/USA,6-8,220,1,11,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_alex_stivrins,1985,1992,N,Y,Y,1985,4,75
0,204065,David,Stockton,David Stockton,"Stockton, David",D. Stockton,1991-06-24T00:00:00,Gonzaga,USA,Gonzaga/USA,5-11,165,1,5,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,david_stockton,2014,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,304,John,Stockton,John Stockton,"Stockton, John",J. Stockton,1962-03-26T00:00:00,Gonzaga,USA,Gonzaga ''84/USA,6-1,175,18,12,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,john_stockton,1984,2002,N,Y,Y,1984,1,16
0,978,Peja,Stojakovic,Peja Stojakovic,"Stojakovic, Peja",P. Stojakovic,1977-06-09T00:00:00,"Belgrade, Serbia",Serbia and Montenegro,"Belgrade, Serbia/Serbia and Montenegro",6-10,229,13,16,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,peja_stojakovic,1998,2010,N,Y,Y,1996,1,14
0,1055,Ed,Stokes,Ed Stokes,"Stokes, Ed",E. Stokes,1971-09-03T00:00:00,Arizona,USA,Arizona/USA,,,0,,,Inactive,0,,,,,ed_stokes,1997,1997,N,Y,Y,1993,2,35
0,78264,Greg,Stokes,Greg Stokes,"Stokes, Greg",G. Stokes,1963-08-05T00:00:00,Iowa,USA,Iowa/USA,6-10,220,1,41,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_greg_stokes,1985,1989,N,Y,Y,1985,2,33
0,203950,Jarnell,Stokes,Jarnell Stokes,"Stokes, Jarnell",J. Stokes,1994-01-07T00:00:00,Tennessee,USA,Tennessee/USA,6-9,255,3,2,Forward-Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,jarnell_stokes,2014,2018,Y,Y,Y,2014,2,35
0,600016,Maurice,Stokes,Maurice Stokes,"Stokes, Maurice",M. Stokes,1933-06-17T00:00:00,Saint Francis (PA),USA,St. Francis (PA)/USA,6-7,232,2,12,Forward,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_mo_stokes,1955,1957,N,Y,Y,1955,1,2
0,78266,Art,Stolkey,Art Stolkey,"Stolkey, Art",A. Stolkey,1920-10-23T00:00:00,Detroit Mercy,USA,Detroit/USA,6-1,180,0,,Guard,Active,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_art_stolkey,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1627754,Diamond,Stone,Diamond Stone,"Stone, Diamond",D. Stone,1997-02-10T00:00:00,Maryland,USA,Maryland/USA,6-11,255,1,0,Center,Active,1610612746,Clippers,LAC,clippers,LA,diamond_stone,2016,2016,Y,Y,Y,2016,2,40
0,202933,Julyan,Stone,Julyan Stone,"Stone, Julyan",J. Stone,1988-12-07T00:00:00,Texas-El Paso,USA,Texas-ElUSAPaso/USA,6-6,200,3,32,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,julyan_stone,2011,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,2852,Awvee,Storey,Awvee Storey,"Storey, Awvee",A. Storey,1977-04-18T00:00:00,Arizona State,USA,Arizona State/USA,6-6,225,3,20,Forward-Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,awvee_storey,2004,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,757,Damon,Stoudamire,Damon Stoudamire,"Stoudamire, Damon",D. Stoudamire,1973-09-03T00:00:00,Arizona,USA,Arizona/USA,5-10,171,13,3,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,damon_stoudamire,1995,2007,N,Y,Y,1995,1,7
0,101136,Salim,Stoudamire,Salim Stoudamire,"Stoudamire, Salim",S. Stoudamire,1982-10-11T00:00:00,Arizona, ,Arizona/USA,6-1,175,3,,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,salim_stoudamire,2005,2008,Y,Y,Y,2005,2,31
0,2405,Amar'e,Stoudemire,Amar'e Stoudemire,"Stoudemire, Amar'e",A. Stoudemire,1982-11-16T00:00:00,Cypress Creek (FL),USA,"Cypress Creek (Orlando, FL)/USA",6-10,245,14,5,Forward-Center,Active,1610612752,Knicks,NYK,knicks,New York,amar'e_stoudemire,2002,2015,N,Y,Y,2002,1,9
0,78267,Paul,Stovall,Paul Stovall,"Stovall, Paul",P. Stovall,1948-08-16T00:00:00,Arizona State,USA,Pratt CC KS; Arizona State/USA,6-4,215,0,23,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_paul_stovall,1972,1972,N,Y,Y,1972,2,22
0,201199,DJ,Strawberry,DJ Strawberry,"Strawberry, DJ",D. Strawberry,1985-06-15T00:00:00,Maryland,USA,Maryland/USA,6-5,201,1,8,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,dj_strawberry,2007,2007,Y,Y,Y,2007,2,59
0,78268,Joe,Strawder,Joe Strawder,"Strawder, Joe",J. Strawder,1940-09-21T00:00:00,Bradley,USA,Bradley/USA,6-10,235,2,16,Center,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_joe_strawder,1965,1967,N,Y,Y,1964,4,34
0,78269,Bill,Stricker,Bill Stricker,"Stricker, Bill",B. Stricker,1948-01-22T00:00:00,Pacific,USA,U. of Pacific/USA,6-8,210,0,34,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_bill_stricker,1970,1970,N,Y,Y,1970,4,54
0,1065,Erick,Strickland,Erick Strickland,"Strickland, Erick",E. Strickland,1973-11-25T00:00:00,Nebraska,USA,Nebraska/USA,6-3,218,9,20,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,erick_strickland,1996,2004,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1110,Mark,Strickland,Mark Strickland,"Strickland, Mark",M. Strickland,1970-07-14T00:00:00,Temple,USA,Temple/USA,,,8,,,Inactive,0,,,,,mark_strickland,1994,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
0,393,Rod,Strickland,Rod Strickland,"Strickland, Rod",R. Strickland,1966-07-11T00:00:00,DePaul,USA,DePaul '89/USA,,,16,,,Inactive,0,,,,,rod_strickland,1988,2004,N,Y,Y,1988,1,19
0,78270,Roger,Strickland,Roger Strickland,"Strickland, Roger",R. Strickland,1940-09-04T00:00:00,Jacksonville,USA,Jacksonville/USA,6-5,200,0,16,Forward,Active,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_therifle_strickland,1963,1963,N,Y,Y,1963,1,7
0,78271,John,Stroeder,John Stroeder,"Stroeder, John",J. Stroeder,1958-07-24T00:00:00,Montana,USA,Montana/USA,6-10,260,1,25,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_john_stroeder,1987,1988,N,Y,Y,1980,8,168
0,400,Derek,Strong,Derek Strong,"Strong, Derek",D. Strong,1968-02-09T00:00:00,Xavier,USA,Xavier (Ohio)/USA,6-9,240,9,30,Forward,Active,1610612753,Magic,ORL,magic,Orlando,derek_strong,1991,2000,N,Y,Y,1990,2,47
0,78273,Lamont,Strothers,Lamont Strothers,"Strothers, Lamont",L. Strothers,1968-05-10T00:00:00,Christopher Newport,USA,Christopher Newport/USA,6-4,190,1,10,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_lamont_strothers,1991,1992,N,Y,Y,1991,2,43
0,78274,John,Stroud,John Stroud,"Stroud, John",J. Stroud,1957-10-29T00:00:00,Mississippi,USA,Mississippi/USA,6-7,215,0,42,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,HISTADD_john_stroud,1980,1980,N,Y,Y,1980,2,27
0,201155,Rodney,Stuckey,Rodney Stuckey,"Stuckey, Rodney",R. Stuckey,1986-04-21T00:00:00,Eastern Washington,USA,EasternUnited StatesWashington/USA,,,9,,,Inactive,0,,,,,rodney_stuckey,2007,2016,N,Y,Y,2007,1,15
0,78275,Gene,Stump,Gene Stump,"Stump, Gene",G. Stump,1923-11-13T00:00:00,DePaul,USA,DePaul/USA,6-2,185,2,,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_gene_stump,1947,1949,N,Y,Y,1947,,
0,78276,Stan,Stutz,Stan Stutz,"Stutz, Stan",S. Stutz,1920-04-14T00:00:00,Rhode Island,USA,Rhode Island/USA,5-10,170,2,,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_stan_stutz,1946,1948,N,Y,Y,Undrafted,Undrafted,Undrafted
0,78277,Gary,Suiter,Gary Suiter,"Suiter, Gary",G. Suiter,1945-01-18T00:00:00,Midwestern State,USA,Midwestern State/USA,6-9,225,0,40,Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_gary_suiter,1970,1970,N,Y,Y,Undrafted,Undrafted,Undrafted
0,203096,Jared,Sullinger,Jared Sullinger,"Sullinger, Jared",J. Sullinger,1992-03-04T00:00:00,Ohio State,USA,Ohio State/USA,,,4,,,Inactive,0,,,,,jared_sullinger,2012,2016,Y,Y,Y,2012,1,21
0,201969,DaJuan,Summers,DaJuan Summers,"Summers, DaJuan",D. Summers,1988-01-24T00:00:00,Georgetown,USA,Georgetown/USA,6-8,240,4,35,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,dajuan_summers,2009,2012,Y,Y,Y,2009,2,35
0,1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-6,176,1,5,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,edmond_sumner,2017,2018,Y,Y,Y,2017,2,52
0,78654,Barry,Sumpter,Barry Sumpter,"Sumpter, Barry",B. Sumpter,1965-11-11T00:00:00,Austin Peay,USA,Louisville; Austin Peay State/USA,6-11,215,0,51,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,barry_sumpter,1988,1988,N,Y,Y,1988,3,56
0,201180,Yue,Sun,Sun Sun,"Sun, Sun",S. Sun,1985-11-06T00:00:00,"Cangzhou, China",USA,China/USA,6-9,205,1,9,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,yue_sun,2008,2008,Y,Y,Y,2007,2,40
0,78278,Don,Sunderlage,Don Sunderlage,"Sunderlage, Don",D. Sunderlage,1929-12-20T00:00:00,Illinois,USA,Illinois/USA,6-1,180,1,18,Guard,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_don_sunderlage,1953,1954,N,Y,Y,1951,1,9
0,1743,Bruno,Sundov,Bruno Sundov,"Sundov, Bruno",B. Sundov,1980-02-10T00:00:00,Croatia,Croatia,Croatia/Croatia,7-2,260,7,14,Center,Active,1610612754,Pacers,IND,pacers,Indiana,bruno_sundov,1998,2004,N,Y,Y,1998,2,35
0,78279,Jon,Sundvold,Jon Sundvold,"Sundvold, Jon",J. Sundvold,1961-07-02T00:00:00,Missouri,USA,Missouri/USA,6-2,170,8,20,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_jon_sundvold,1983,1991,N,Y,Y,1983,1,16
0,682,Bob,Sura,Bob Sura,"Sura, Bob",B. Sura,1973-03-25T00:00:00,Florida State,USA,Florida State/USA,6-5,200,10,3,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,bob_sura,1995,2006,N,Y,Y,1995,1,17
0,78280,Dick,Surhoff,Dick Surhoff,"Surhoff, Dick",D. Surhoff,1929-11-16T00:00:00,Long Island-Brooklyn,USA,Long Island University; Marshall/USA,6-4,210,1,6,Forward,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_dick_surhoff,1952,1953,N,Y,Y,1952,,
0,78281,Dane,Suttle,Dane Suttle,"Suttle, Dane",D. Suttle,1961-08-09T00:00:00,Pepperdine,USA,Pepperdine/USA,6-3,190,1,2,Guard,Active,1610612758,Kings,KCK,kings,Kansas City,HISTADD_dane_suttle,1983,1984,N,Y,Y,1983,7,152
0,357,Greg,Sutton,Greg Sutton,"Sutton, Greg",G. Sutton,1967-12-03T00:00:00,Oral Roberts,USA,Langston; Oral Roberts/USA,6-2,185,2,20,Guard,Active,1610612766,Hornets,CHH,hornets,Charlotte,greg_sutton,1991,1995,N,Y,Y,1991,2,49
0,78283,Bennie,Swain,Bennie Swain,"Swain, Bennie",B. Swain,1933-12-16T00:00:00,Texas Southern,USA,Texas Southern/USA,6-8,220,0,16,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bennie_swain,1958,1958,N,Y,Y,1958,1,7
0,1628403,Caleb,Swanigan,Caleb Swanigan,"Swanigan, Caleb",C. Swanigan,1997-04-18T00:00:00,Purdue,USA,Purdue/USA,6-9,250,1,50,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,caleb_swanigan,2017,2018,Y,Y,Y,2017,1,26
0,78284,Norm,Swanson,Norm Swanson,"Swanson, Norm",N. Swanson,1930-10-04T00:00:00,Detroit Mercy,USA,Detroit/USA,6-6,210,0,12,Forward,Active,1610612758,Royals,ROC,kings,Rochester,HISTADD_norm_swanson,1953,1953,N,Y,Y,1953,,
0,78285,Dan,Swartz,Dan Swartz,"Swartz, Dan",D. Swartz,1934-12-23T00:00:00,Morehead State,USA,Kentucky; Morehead State/USA,6-4,215,0,12,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_dogpatch_swartz,1962,1962,N,Y,Y,1956,4,
0,2552,Michael,Sweetney,Michael Sweetney,"Sweetney, Michael",M. Sweetney,1982-10-25T00:00:00,Georgetown,USA,Georgetown/USA,6-8,270,4,50,Forward,Active,1610612752,Knicks,NYK,knicks,New York,michael_sweetney,2003,2006,Y,Y,Y,2003,1,9
0,2741,Robert,Swift,Robert Swift,"Swift, Robert",R. Swift,1985-12-03T00:00:00,Bakersfield HS (CA),USA,Bakersfield HS (CA)/USA,7-1,270,4,31,Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,robert_swift,2004,2008,Y,Y,Y,2004,1,12
0,2031,Stromile,Swift,Stromile Swift,"Swift, Stromile",S. Swift,1979-11-21T00:00:00,Louisiana State,USA,Louisiana State/USA,6-10,220,9,4,Forward-Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,stromile_swift,2000,2008,N,Y,Y,2000,1,2
0,78286,Aaron,Swinson,Aaron Swinson,"Swinson, Aaron",A. Swinson,1970-12-21T00:00:00,Auburn,USA,Auburn/USA,6-5,230,0,4,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_aaron_swinson,1994,1994,N,Y,Y,Undrafted,Undrafted,Undrafted
0,202377,Pape,Sy,Pape Sy,"Sy, Pape",P. Sy,1988-04-05T00:00:00,"Loudeac, France",,"Loudeac, France",6-7,225,1,19,Forward-Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,pape_sy,2010,2010,Y,Y,Y,2010,2,53
0,78287,Wallace,Sydnor,Wallace Sydnor,"Sydnor, Wallace",W. Sydnor,1921-09-19T00:00:00,Western Kentucky,USA,Western Kentucky/USA,5-10,175,0,,Guard,Active,1610610025,Stags,CHS,stags,Chicago,HISTADD_buck_sydnor,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1132,Larry,Sykes,Larry Sykes,"Sykes, Larry",L. Sykes,1973-04-11T00:00:00,Xavier,USA,Xavier (Ohio)/USA,6-9,255,0,54,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,larry_sykes,1995,1995,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1136,Brett,Szabo,Brett Szabo,"Szabo, Brett",B. Szabo,1968-02-01T00:00:00,Augustana (SD),USA,Augustana (S.D.)/USA,6-11,230,0,43,Center,Active,1610612738,Celtics,BOS,celtics,Boston,brett_szabo,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1887,Wally,Szczerbiak,Wally Szczerbiak,"Szczerbiak, Wally",W. Szczerbiak,1977-03-05T00:00:00,Miami (OH),USA,Miami (Ohio)/USA,6-7,240,10,10,Guard-Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wally_szczerbiak,1999,2008,N,Y,Y,1999,1,6
0,440,Zan,Tabak,Zan Tabak,"Tabak, Zan",Z. Tabak,1970-06-15T00:00:00,Croatia,USA,No College/USA,7-0,257,5,55,Center,Active,1610612761,Raptors,TOR,raptors,Toronto,zan_tabak,1994,2000,N,Y,Y,1991,2,51
0,2657,Yuta,Tabuse,Yuta Tabuse,"Tabuse, Yuta",Y. Tabuse,1980-10-05T00:00:00,Brigham Young-Hawaii,USA,BYU-Hawaii/USA,,,1,,,Inactive,0,,,,,yuta_tabuse,2004,2004,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,101147,Chris,Taft,Chris Taft,"Taft, Chris",C. Taft,1985-03-10T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-10,261,1,21,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,chris_taft,2005,2005,Y,Y,Y,2005,2,42
0,78291,Sid,Tannenbaum,Sid Tannenbaum,"Tannenbaum, Sid",S. Tannenbaum,1925-10-08T00:00:00,New York University,USA,N.Y.U./USA,6-0,160,1,6,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_sid_tannenbaum,1947,1948,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1434,Dragan,Tarlac,Dragan Tarlac,"Tarlac, Dragan",D. Tarlac,1973-05-09T00:00:00,Croatia,USA,Olympiakos (Greece)/USA,6-11,270,0,12,Center-Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,dragan_tarlac,2000,2000,N,Y,Y,1995,2,31
0,78293,Roy,Tarpley,Roy Tarpley,"Tarpley, Roy",R. Tarpley,1964-11-28T00:00:00,Michigan,USA,Michigan/USA,7-0,230,5,42,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_roy_tarpley,1986,1994,N,Y,Y,1986,1,7
0,78294,Earl,Tatum,Earl Tatum,"Tatum, Earl",E. Tatum,1953-07-26T00:00:00,Marquette,USA,Marquette/USA,6-4,185,3,43,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_earl_tatum,1976,1979,N,Y,Y,1976,2,21
0,1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,208,1,0,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2018,N,Y,Y,2017,1,3
0,204002,Edy,Tavares,Edy Tavares,"Tavares, Edy",W. Tavares,1992-03-22T00:00:00,,Cabo Verde,CapeCabo VerdeVerde/Cabo Verde,7-3,265,2,40,Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,edy_tavares,2015,2016,Y,Y,Y,2014,2,43
0,78295,Anthony,Taylor,Anthony Taylor,"Taylor, Anthony",A. Taylor,1965-11-30T00:00:00,Oregon,USA,Oregon/USA,6-4,175,0,3,Guard,Active,1610612748,Heat,MIA,heat,Miami,HISTADD_anthony_taylor,1988,1988,N,Y,Y,1988,2,44
0,78296,Brian,Taylor,Brian Taylor,"Taylor, Brian",B. Taylor,1951-06-09T00:00:00,Princeton,USA,Princeton/USA,6-2,185,5,14,Guard,Active,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_brian_taylor,1976,1981,N,Y,Y,1972,2,23
0,101182,Donell,Taylor,Donell Taylor,"Taylor, Donell",D. Taylor,1982-07-26T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-5,193,2,21,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,donell_taylor,2005,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted
