,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG,BIRTHDATE,COUNTRY,DISPLAY_FI_LAST,DLEAGUE_FLAG,DRAFT_NUMBER,DRAFT_ROUND,DRAFT_YEAR,FIRST_NAME,HEIGHT,JERSEY,LAST_AFFILIATION,LAST_NAME,NBA_FLAG,POSITION,SCHOOL,SEASON_EXP,WEIGHT
3748,78273.0,"Strothers, Lamont",Lamont Strothers,0.0,1991,1992,HISTADD_lamont_strothers,0.0,,,,,Y,1968-05-10T00:00:00,USA,L. Strothers,N,43,2,1991,Lamont,6-4,10,Christopher Newport/USA,Strothers,Y,Guard,Christopher Newport,1.0,190
3749,78274.0,"Stroud, John",John Stroud,0.0,1980,1980,HISTADD_john_stroud,0.0,,,,,Y,1957-10-29T00:00:00,USA,J. Stroud,N,27,2,1980,John,6-7,42,Mississippi/USA,Stroud,Y,Forward,Mississippi,0.0,215
3750,201155.0,"Stuckey, Rodney",Rodney Stuckey,0.0,2007,2016,rodney_stuckey,0.0,,,,,Y,1986-04-21T00:00:00,USA,R. Stuckey,N,15,1,2007,Rodney,,,EasternUnited StatesWashington/USA,Stuckey,Y,,Eastern Washington,9.0,
3751,78275.0,"Stump, Gene",Gene Stump,0.0,1947,1949,HISTADD_gene_stump,0.0,,,,,Y,1923-11-13T00:00:00,USA,G. Stump,N,,,1947,Gene,6-2,,DePaul/USA,Stump,Y,Forward,DePaul,2.0,185
3752,78276.0,"Stutz, Stan",Stan Stutz,0.0,1946,1948,HISTADD_stan_stutz,0.0,,,,,Y,1920-04-14T00:00:00,USA,S. Stutz,N,Undrafted,Undrafted,Undrafted,Stan,5-10,,Rhode Island/USA,Stutz,Y,Guard,Rhode Island,2.0,170
3753,78277.0,"Suiter, Gary",Gary Suiter,0.0,1970,1970,HISTADD_gary_suiter,0.0,,,,,Y,1945-01-18T00:00:00,USA,G. Suiter,N,Undrafted,Undrafted,Undrafted,Gary,6-9,40,Midwestern State/USA,Suiter,Y,Center,Midwestern State,0.0,225
3754,203096.0,"Sullinger, Jared",Jared Sullinger,0.0,2012,2016,jared_sullinger,0.0,,,,,Y,1992-03-04T00:00:00,USA,J. Sullinger,Y,21,1,2012,Jared,,,Ohio State/USA,Sullinger,Y,,Ohio State,4.0,
3755,201969.0,"Summers, DaJuan",DaJuan Summers,0.0,2009,2012,dajuan_summers,0.0,,,,,Y,1988-01-24T00:00:00,USA,D. Summers,Y,35,2,2009,DaJuan,6-8,35,Georgetown/USA,Summers,Y,Forward,Georgetown,4.0,240
3756,1628410.0,"Sumner, Edmond",Edmond Sumner,1.0,2017,2018,edmond_sumner,1610612754.0,Indiana,Pacers,IND,pacers,Y,1995-12-31T00:00:00,USA,E. Sumner,Y,52,2,2017,Edmond,6-6,5,Xavier/USA,Sumner,Y,Guard,Xavier,1.0,176
3757,78654.0,"Sumpter, Barry",Barry Sumpter,0.0,1988,1988,barry_sumpter,0.0,,,,,Y,1965-11-11T00:00:00,USA,B. Sumpter,N,56,3,1988,Barry,6-11,51,Louisville; Austin Peay State/USA,Sumpter,Y,Forward,Austin Peay,0.0,215
3758,201180.0,"Sun, Sun",Sun Sun,0.0,2008,2008,yue_sun,0.0,,,,,Y,1985-11-06T00:00:00,USA,S. Sun,Y,40,2,2007,Yue,6-9,9,China/USA,Sun,Y,Guard,"Cangzhou, China",1.0,205
3759,78278.0,"Sunderlage, Don",Don Sunderlage,0.0,1953,1954,HISTADD_don_sunderlage,0.0,,,,,Y,1929-12-20T00:00:00,USA,D. Sunderlage,N,9,1,1951,Don,6-1,18,Illinois/USA,Sunderlage,Y,Guard,Illinois,1.0,180
3760,1743.0,"Sundov, Bruno",Bruno Sundov,0.0,1998,2004,bruno_sundov,0.0,,,,,Y,1980-02-10T00:00:00,Croatia,B. Sundov,N,35,2,1998,Bruno,7-2,14,Croatia/Croatia,Sundov,Y,Center,Croatia,7.0,260
3761,78279.0,"Sundvold, Jon",Jon Sundvold,0.0,1983,1991,HISTADD_jon_sundvold,0.0,,,,,Y,1961-07-02T00:00:00,USA,J. Sundvold,N,16,1,1983,Jon,6-2,20,Missouri/USA,Sundvold,Y,Guard,Missouri,8.0,170
3762,682.0,"Sura, Bob",Bob Sura,0.0,1995,2006,bob_sura,0.0,,,,,Y,1973-03-25T00:00:00,USA,B. Sura,N,17,1,1995,Bob,6-5,3,Florida State/USA,Sura,Y,Guard,Florida State,10.0,200
3763,78280.0,"Surhoff, Dick",Dick Surhoff,0.0,1952,1953,HISTADD_dick_surhoff,0.0,,,,,Y,1929-11-16T00:00:00,USA,D. Surhoff,N,,,1952,Dick,6-4,6,Long Island University; Marshall/USA,Surhoff,Y,Forward,Long Island-Brooklyn,1.0,210
3764,78281.0,"Suttle, Dane",Dane Suttle,0.0,1983,1984,HISTADD_dane_suttle,0.0,,,,,Y,1961-08-09T00:00:00,USA,D. Suttle,N,152,7,1983,Dane,6-3,2,Pepperdine/USA,Suttle,Y,Guard,Pepperdine,1.0,190
3765,357.0,"Sutton, Greg",Greg Sutton,0.0,1991,1995,greg_sutton,0.0,,,,,Y,1967-12-03T00:00:00,USA,G. Sutton,N,49,2,1991,Greg,6-2,20,Langston; Oral Roberts/USA,Sutton,Y,Guard,Oral Roberts,2.0,185
3766,78283.0,"Swain, Bennie",Bennie Swain,0.0,1958,1958,HISTADD_bennie_swain,0.0,,,,,Y,1933-12-16T00:00:00,USA,B. Swain,N,7,1,1958,Bennie,6-8,16,Texas Southern/USA,Swain,Y,Forward,Texas Southern,0.0,220
3767,1628403.0,"Swanigan, Caleb",Caleb Swanigan,1.0,2017,2018,caleb_swanigan,1610612757.0,Portland,Trail Blazers,POR,blazers,Y,1997-04-18T00:00:00,USA,C. Swanigan,Y,26,1,2017,Caleb,6-9,50,Purdue/USA,Swanigan,Y,Forward,Purdue,1.0,250
3768,78284.0,"Swanson, Norm",Norm Swanson,0.0,1953,1953,HISTADD_norm_swanson,0.0,,,,,Y,1930-10-04T00:00:00,USA,N. Swanson,N,,,1953,Norm,6-6,12,Detroit/USA,Swanson,Y,Forward,Detroit Mercy,0.0,210
3769,78285.0,"Swartz, Dan",Dan Swartz,0.0,1962,1962,HISTADD_dogpatch_swartz,0.0,,,,,Y,1934-12-23T00:00:00,USA,D. Swartz,N,,4,1956,Dan,6-4,12,Kentucky; Morehead State/USA,Swartz,Y,Forward,Morehead State,0.0,215
3770,2552.0,"Sweetney, Michael",Michael Sweetney,0.0,2003,2006,michael_sweetney,0.0,,,,,Y,1982-10-25T00:00:00,USA,M. Sweetney,Y,9,1,2003,Michael,6-8,50,Georgetown/USA,Sweetney,Y,Forward,Georgetown,4.0,270
3771,2741.0,"Swift, Robert",Robert Swift,0.0,2004,2008,robert_swift,0.0,,,,,Y,1985-12-03T00:00:00,USA,R. Swift,Y,12,1,2004,Robert,7-1,31,Bakersfield HS (CA)/USA,Swift,Y,Center,Bakersfield HS (CA),4.0,270
3772,2031.0,"Swift, Stromile",Stromile Swift,0.0,2000,2008,stromile_swift,0.0,,,,,Y,1979-11-21T00:00:00,USA,S. Swift,N,2,1,2000,Stromile,6-10,4,Louisiana State/USA,Swift,Y,Forward-Center,Louisiana State,9.0,220
3773,78286.0,"Swinson, Aaron",Aaron Swinson,0.0,1994,1994,HISTADD_aaron_swinson,0.0,,,,,Y,1970-12-21T00:00:00,USA,A. Swinson,N,Undrafted,Undrafted,Undrafted,Aaron,6-5,4,Auburn/USA,Swinson,Y,Forward,Auburn,0.0,230
3774,202377.0,"Sy, Pape",Pape Sy,0.0,2010,2010,pape_sy,0.0,,,,,Y,1988-04-05T00:00:00,,P. Sy,Y,53,2,2010,Pape,6-7,19,"Loudeac, France",Sy,Y,Forward-Guard,"Loudeac, France",1.0,225
3775,78287.0,"Sydnor, Wallace",Wallace Sydnor,0.0,1946,1946,HISTADD_buck_sydnor,0.0,,,,,Y,1921-09-19T00:00:00,USA,W. Sydnor,N,Undrafted,Undrafted,Undrafted,Wallace,5-10,,Western Kentucky/USA,Sydnor,Y,Guard,Western Kentucky,0.0,175
3776,1132.0,"Sykes, Larry",Larry Sykes,0.0,1995,1995,larry_sykes,0.0,,,,,Y,1973-04-11T00:00:00,USA,L. Sykes,N,Undrafted,Undrafted,Undrafted,Larry,6-9,54,Xavier (Ohio)/USA,Sykes,Y,Forward,Xavier,0.0,255
3777,1136.0,"Szabo, Brett",Brett Szabo,0.0,1996,1996,brett_szabo,0.0,,,,,Y,1968-02-01T00:00:00,USA,B. Szabo,N,Undrafted,Undrafted,Undrafted,Brett,6-11,43,Augustana (S.D.)/USA,Szabo,Y,Center,Augustana (SD),0.0,230
3778,1887.0,"Szczerbiak, Wally",Wally Szczerbiak,0.0,1999,2008,wally_szczerbiak,0.0,,,,,Y,1977-03-05T00:00:00,USA,W. Szczerbiak,N,6,1,1999,Wally,6-7,10,Miami (Ohio)/USA,Szczerbiak,Y,Guard-Forward,Miami (OH),10.0,240
3779,440.0,"Tabak, Zan",Zan Tabak,0.0,1994,2000,zan_tabak,0.0,,,,,Y,1970-06-15T00:00:00,USA,Z. Tabak,N,51,2,1991,Zan,7-0,55,No College/USA,Tabak,Y,Center,Croatia,5.0,257
3780,2657.0,"Tabuse, Yuta",Yuta Tabuse,0.0,2004,2004,yuta_tabuse,0.0,,,,,Y,1980-10-05T00:00:00,USA,Y. Tabuse,Y,Undrafted,Undrafted,Undrafted,Yuta,,,BYU-Hawaii/USA,Tabuse,Y,,Brigham Young-Hawaii,1.0,
3781,101147.0,"Taft, Chris",Chris Taft,0.0,2005,2005,chris_taft,0.0,,,,,Y,1985-03-10T00:00:00,USA,C. Taft,Y,42,2,2005,Chris,6-10,21,Pittsburgh/USA,Taft,Y,Forward,Pittsburgh,1.0,261
3782,78291.0,"Tannenbaum, Sid",Sid Tannenbaum,0.0,1947,1948,HISTADD_sid_tannenbaum,0.0,,,,,Y,1925-10-08T00:00:00,USA,S. Tannenbaum,N,Undrafted,Undrafted,Undrafted,Sid,6-0,6,N.Y.U./USA,Tannenbaum,Y,Guard,New York University,1.0,160
3783,1434.0,"Tarlac, Dragan",Dragan Tarlac,0.0,2000,2000,dragan_tarlac,0.0,,,,,Y,1973-05-09T00:00:00,USA,D. Tarlac,N,31,2,1995,Dragan,6-11,12,Olympiakos (Greece)/USA,Tarlac,Y,Center-Forward,Croatia,0.0,270
3784,78293.0,"Tarpley, Roy",Roy Tarpley,0.0,1986,1994,HISTADD_roy_tarpley,0.0,,,,,Y,1964-11-28T00:00:00,USA,R. Tarpley,N,7,1,1986,Roy,7-0,42,Michigan/USA,Tarpley,Y,Forward,Michigan,5.0,230
3785,78294.0,"Tatum, Earl",Earl Tatum,0.0,1976,1979,HISTADD_earl_tatum,0.0,,,,,Y,1953-07-26T00:00:00,USA,E. Tatum,N,21,2,1976,Earl,6-4,43,Marquette/USA,Tatum,Y,Guard,Marquette,3.0,185
3786,1628369.0,"Tatum, Jayson",Jayson Tatum,1.0,2017,2018,jayson_tatum,1610612738.0,Boston,Celtics,BOS,celtics,Y,1998-03-03T00:00:00,USA,J. Tatum,N,3,1,2017,Jayson,6-8,0,Duke/USA,Tatum,Y,Forward,Duke,1.0,208
3787,204002.0,"Tavares, Edy",Edy Tavares,0.0,2015,2016,edy_tavares,0.0,,,,,Y,1992-03-22T00:00:00,Cabo Verde,W. Tavares,Y,43,2,2014,Edy,7-3,40,CapeCabo VerdeVerde/Cabo Verde,Tavares,Y,Center,,2.0,265
3788,78295.0,"Taylor, Anthony",Anthony Taylor,0.0,1988,1988,HISTADD_anthony_taylor,0.0,,,,,Y,1965-11-30T00:00:00,USA,A. Taylor,N,44,2,1988,Anthony,6-4,3,Oregon/USA,Taylor,Y,Guard,Oregon,0.0,175
3789,78296.0,"Taylor, Brian",Brian Taylor,0.0,1976,1981,HISTADD_brian_taylor,0.0,,,,,Y,1951-06-09T00:00:00,USA,B. Taylor,N,23,2,1972,Brian,6-2,14,Princeton/USA,Taylor,Y,Guard,Princeton,5.0,185
3790,101182.0,"Taylor, Donell",Donell Taylor,0.0,2005,2006,donell_taylor,0.0,,,,,Y,1982-07-26T00:00:00,USA,D. Taylor,Y,Undrafted,Undrafted,Undrafted,Donell,6-5,21,Alabama-Birmingham/USA,Taylor,Y,Guard,Alabama-Birmingham,2.0,193
3791,78298.0,"Taylor, Fred",Fred Taylor,0.0,1970,1971,HISTADD_fred_taylor,0.0,,,,,Y,1948-02-05T00:00:00,USA,F. Taylor,N,27,2,1970,Fred,6-5,23,Texas-Pan American/USA,Taylor,Y,Guard,Texas-Pan American,1.0,180
3792,1627819.0,"Taylor, Isaiah",Isaiah Taylor,1.0,2016,2017,isaiah_taylor,1610612737.0,Atlanta,Hawks,ATL,hawks,Y,1994-07-11T00:00:00,USA,I. Taylor,Y,Undrafted,Undrafted,Undrafted,Isaiah,6-3,22,Texas/USA,Taylor,Y,Guard,Texas,2.0,170
3793,78297.0,"Taylor, Jay",Jay Taylor,0.0,1989,1989,HISTADD_jay_taylor,0.0,,,,,Y,1967-10-03T00:00:00,USA,J. Taylor,N,Undrafted,Undrafted,Undrafted,Jay,6-3,24,Eastern Illinois/USA,Taylor,Y,Forward,Eastern Illinois,0.0,190
3794,78299.0,"Taylor, Jeff",Jeff Taylor,0.0,1982,1986,HISTADD_jeff_taylor,0.0,,,,,Y,1960-01-01T00:00:00,USA,J. Taylor,N,42,2,1982,Jeff,6-4,,Texas Tech/USA,Taylor,Y,Guard,Texas Tech,1.0,175
3795,203106.0,"Taylor, Jeffery",Jeffery Taylor,0.0,2012,2014,jeffery_taylor,0.0,,,,,Y,1989-05-23T00:00:00,Sweden,J. Taylor,Y,31,2,2012,Jeffery,,,Vanderbilt/Sweden,Taylor,Y,,Vanderbilt,2.0,
3796,201966.0,"Taylor, Jermaine",Jermaine Taylor,0.0,2009,2010,jermaine_taylor,0.0,,,,,Y,1986-12-08T00:00:00,USA,J. Taylor,Y,32,2,2009,Jermaine,,,CentralUSAFlorida/USA,Taylor,Y,,Central Florida,1.0,
3797,1511.0,"Taylor, Johnny",Johnny Taylor,0.0,1997,1999,johnny_taylor,0.0,,,,,Y,1974-06-04T00:00:00,USA,J. Taylor,N,17,1,1997,Johnny,6-9,23,Knoxville; Indian Hills CC IA; Tennessee-Chattanoo,Taylor,Y,Forward,Tennessee-Chattanooga,2.0,220
3798,78301.0,"Taylor, Leonard",Leonard Taylor,0.0,1989,1989,HISTADD_leonard_taylor,0.0,,,,,Y,1966-05-02T00:00:00,USA,L. Taylor,N,Undrafted,Undrafted,Undrafted,Leonard,6-8,44,California/USA,Taylor,Y,Forward,California,0.0,220
3799,1508.0,"Taylor, Maurice",Maurice Taylor,0.0,1997,2006,maurice_taylor,0.0,,,,,Y,1976-10-30T00:00:00,USA,M. Taylor,N,14,1,1997,Maurice,,,Michigan/USA,Taylor,Y,,Michigan,8.0,
3800,201446.0,"Taylor, Mike",Mike Taylor,0.0,2008,2008,mike_taylor,0.0,,,,,Y,1986-01-21T00:00:00,USA,M. Taylor,Y,55,2,2008,Mike,6-2,4,Iowa State/USA,Taylor,Y,Guard,Iowa State,1.0,165
3801,78302.0,"Taylor, Roland",Roland Taylor,0.0,1976,1976,HISTADD_fatty_taylor,0.0,,,,,Y,1946-03-13T00:00:00,USA,R. Taylor,N,167,12,1969,Roland,6-0,,Edison CC FL; La Salle/USA,Taylor,Y,Guard,La Salle,0.0,175
3802,203116.0,"Taylor, Tyshawn",Tyshawn Taylor,0.0,2012,2013,tyshawn_taylor,0.0,,,,,Y,1990-04-12T00:00:00,USA,T. Taylor,Y,41,2,2012,Tyshawn,,,Kansas/USA,Taylor,Y,,Kansas,1.0,
3803,78303.0,"Taylor, Vince",Vince Taylor,0.0,1982,1982,HISTADD_vince_taylor,0.0,,,,,Y,1960-09-11T00:00:00,USA,V. Taylor,N,34,2,1982,Vince,6-5,8,Duke/USA,Taylor,Y,Guard,Duke,0.0,180
3804,78304.0,"Teagle, Terry",Terry Teagle,0.0,1982,1992,HISTADD_terry_teagle,0.0,,,,,Y,1960-04-10T00:00:00,USA,T. Teagle,N,16,1,1982,Terry,6-5,10,Baylor/USA,Teagle,Y,Guard,Baylor,10.0,195
3805,201952.0,"Teague, Jeff",Jeff Teague,1.0,2009,2018,jeff_teague,1610612750.0,Minnesota,Timberwolves,MIN,timberwolves,Y,1988-06-10T00:00:00,USA,J. Teague,N,19,1,2009,Jeff,6-2,0,Wake Forest/USA,Teague,Y,Guard,Wake Forest,9.0,195
3806,203104.0,"Teague, Marquis",Marquis Teague,1.0,2012,2017,marquis_teague,1610612763.0,Memphis,Grizzlies,MEM,grizzlies,Y,1993-02-28T00:00:00,USA,M. Teague,Y,29,1,2012,Marquis,6-2,20,Kentucky/USA,Teague,Y,Guard,Kentucky,2.0,189
3807,203141.0,"Teletovic, Mirza",Mirza Teletovic,0.0,2012,2017,mirza_teletovic,0.0,,,,,Y,1985-09-17T00:00:00,Bosnia and Herzegovina,M. Teletovic,N,Undrafted,Undrafted,Undrafted,Mirza,,,Caja Laboral Vitoria (Spain)/Boznia & Herzegovina,Teletovic,Y,,Bosnia,5.0,
3808,2742.0,"Telfair, Sebastian",Sebastian Telfair,0.0,2004,2014,sebastian_telfair,0.0,,,,,Y,1985-06-09T00:00:00, ,S. Telfair,N,13,1,2004,Sebastian,,,"Abraham Lincoln HS (Brooklyn, NY)",Telfair,Y,,"Abraham Lincoln HS (Brooklyn, NY)",9.0,
3809,202066.0,"Temple, Garrett",Garrett Temple,1.0,2009,2018,garrett_temple,1610612758.0,Sacramento,Kings,SAC,kings,Y,1986-05-08T00:00:00,USA,G. Temple,Y,Undrafted,Undrafted,Undrafted,Garrett,6-6,17,Louisiana State/USA,Temple,Y,Guard-Forward,Louisiana State,8.0,195
3810,1628462.0,"Teodosic, Milos",Milos Teodosic,1.0,2017,2018,milos_teodosic,1610612746.0,LA,Clippers,LAC,clippers,Y,1987-03-19T00:00:00,Serbia,M. Teodosic,N,Undrafted,Undrafted,Undrafted,Milos,6-5,4, Serbia/Serbia,Teodosic,Y,Guard,,1.0,196
3811,78305.0,"Terrell, Ira",Ira Terrell,0.0,1976,1978,HISTADD_ira_terrell,0.0,,,,,Y,1954-06-19T00:00:00,USA,I. Terrell,N,45,3,1976,Ira,6-8,34,Southern Methodist/USA,Terrell,Y,Forward,Southern Methodist,1.0,200
3812,1629123.0,"Terrell, Jared",Jared Terrell,0.0,2018,2018,jared_terrell,0.0,,,,,Y,1995-02-10T00:00:00,USA,J. Terrell,Y,Undrafted,Undrafted,Undrafted,Jared,6-3,3,Rhode Island/USA,Terrell,Y,Guard,Rhode Island,0.0,227
3813,78307.0,"Terry, Carlos",Carlos Terry,0.0,1980,1982,HISTADD_carlos_terry,0.0,,,,,Y,1956-06-22T00:00:00,USA,C. Terry,N,104,5,1978,Carlos,6-4,12,Winston-Salem State/USA,Terry,Y,Guard,Winston-Salem State,2.0,210
3814,78306.0,"Terry, Chuck",Chuck Terry,0.0,1972,1976,HISTADD_chuck_terry,0.0,,,,,Y,1950-09-27T00:00:00,USA,C. Terry,N,29,2,1972,Chuck,6-6,12,Long Beach State/USA,Terry,Y,Guard,Long Beach State,2.0,215
3815,78308.0,"Terry, Claude",Claude Terry,0.0,1976,1977,HISTADD_claude_terry,0.0,,,,,Y,1950-01-12T00:00:00,USA,C. Terry,N,42,3,1972,Claude,6-5,12,Stanford/USA,Terry,Y,Guard,Stanford,1.0,195
3816,1891.0,"Terry, Jason",Jason Terry,1.0,1999,2017,jason_terry,1610612749.0,Milwaukee,Bucks,MIL,bucks,Y,1977-09-15T00:00:00,USA,J. Terry,N,10,1,1999,Jason,6-2,3,Arizona/USA,Terry,Y,Guard,Arizona,18.0,185
3817,201934.0,"Thabeet, Hasheem",Hasheem Thabeet,0.0,2009,2013,hasheem_thabeet,0.0,,,,,Y,1987-02-16T00:00:00,Tanzania,H. Thabeet,Y,2,1,2009,Hasheem,7-3,34,Uconn/Tanzania,Thabeet,Y,Center,Connecticut,4.0,263
3818,78309.0,"Thacker, Tom",Tom Thacker,0.0,1963,1967,HISTADD_tack_thacker,0.0,,,,,Y,1939-11-02T00:00:00,USA,T. Thacker,N,,,1963,Tom,6-2,12,Cincinnati/USA,Thacker,Y,Guard,Cincinnati,3.0,170
3819,1628464.0,"Theis, Daniel",Daniel Theis,1.0,2017,2018,daniel_theis,1610612738.0,Boston,Celtics,BOS,celtics,Y,1992-04-04T00:00:00,Germany,D. Theis,N,Undrafted,Undrafted,Undrafted,Daniel,6-8,27,Germany/Germany,Theis,Y,Forward,,1.0,243
3820,78310.0,"Theus, Reggie",Reggie Theus,0.0,1978,1990,HISTADD_reggie_theus,0.0,,,,,Y,1957-10-13T00:00:00,USA,R. Theus,N,9,1,1978,Reggie,6-6,24,Nevada-Las Vegas/USA,Theus,Y,Guard,Nevada-Las Vegas,12.0,190
3821,78311.0,"Thibeaux, Peter",Peter Thibeaux,0.0,1984,1985,HISTADD_peter_thibeaux,0.0,,,,,Y,1961-10-03T00:00:00,USA,P. Thibeaux,N,77,4,1983,Peter,6-7,7,St. Mary's (CA)/USA,Thibeaux,Y,Forward,Saint Mary's (CA),1.0,210
3822,78312.0,"Thieben, Bill",Bill Thieben,0.0,1956,1957,HISTADD_bill_thieben,0.0,,,,,Y,1935-03-28T00:00:00,USA,B. Thieben,N,,,1956,Bill,6-6,9,Hofstra/USA,Thieben,Y,Forward,Hofstra,1.0,215
3823,78313.0,"Thigpen, Justus",Justus Thigpen,0.0,1972,1973,HISTADD_justus_thigpen,0.0,,,,,Y,1947-08-13T00:00:00,USA,J. Thigpen,N,147,11,1969,Justus,6-1,23,Charles Stewart Mott CC MI; Weber State/USA,Thigpen,Y,Guard,Weber State,1.0,160
3824,78314.0,"Thirdkill, David",David Thirdkill,0.0,1982,1986,HISTADD_david_thirdkill,0.0,,,,,Y,1960-04-12T00:00:00,USA,D. Thirdkill,N,15,1,1982,David,6-7,45,Coll. of Southern Idaho (J.C.); Bradley/USA,Thirdkill,Y,Forward,Bradley,4.0,195
3825,203519.0,"Thomas, Adonis",Adonis Thomas,0.0,2013,2013,adonis_thomas,0.0,,,,,Y,1993-03-25T00:00:00,USA,A. Thomas,Y,Undrafted,Undrafted,Undrafted,Adonis,6-7,7,Memphis/USA,Thomas,Y,Guard-Forward,Memphis,1.0,240
3826,2873.0,"Thomas, Billy",Billy Thomas,0.0,2004,2007,billy_thomas,0.0,,,,,Y,1975-12-23T00:00:00,USA,B. Thomas,Y,Undrafted,Undrafted,Undrafted,Billy,6-5,12,Kansas/USA,Thomas,Y,Guard,Kansas,3.0,220
3827,1063.0,"Thomas, Carl",Carl Thomas,0.0,1991,1997,carl_thomas,0.0,,,,,Y,1969-10-03T00:00:00,USA,C. Thomas,N,Undrafted,Undrafted,Undrafted,Carl,6-4,30,Eastern Michigan/USA,Thomas,Y,Guard,Eastern Michigan,2.0,195
3828,78316.0,"Thomas, Charles",Charles Thomas,0.0,1991,1991,HISTADD_charles_thomas,0.0,,,,,Y,1969-10-03T00:00:00,USA,C. Thomas,N,Undrafted,Undrafted,Undrafted,Charles,6-3,14,Eastern Michigan/USA,Thomas,Y,Guard,Eastern Michigan,0.0,175
3829,2041.0,"Thomas, Etan",Etan Thomas,0.0,2001,2010,etan_thomas,0.0,,,,,Y,1978-04-01T00:00:00,USA,E. Thomas,N,12,1,2000,Etan,6-10,36,Syracuse/USA,Thomas,Y,Center,Syracuse,9.0,260
3830,78317.0,"Thomas, Irving",Irving Thomas,0.0,1990,1990,HISTADD_irving_thomas,0.0,,,,,Y,1966-01-02T00:00:00,USA,I. Thomas,N,Undrafted,Undrafted,Undrafted,Irving,6-8,30,Kentucky; Florida State/USA,Thomas,Y,Forward,Florida State,0.0,225
3831,202738.0,"Thomas, Isaiah",Isaiah Thomas,1.0,2011,2018,isaiah_thomas,1610612747.0,Los Angeles,Lakers,LAL,lakers,Y,1989-02-07T00:00:00,USA,I. Thomas,N,60,2,2011,Isaiah,5-9,4,Washington/USA,Thomas,Y,Guard,Washington,7.0,185
3832,78318.0,"Thomas, Isiah",Isiah Thomas,0.0,1981,1993,HISTADD_isiah_thomas,0.0,,,,,Y,1961-04-30T00:00:00,USA,I. Thomas,N,2,1,1981,Isiah,6-1,11,Indiana/USA,Thomas,Y,Guard,Indiana,12.0,180
3833,1975.0,"Thomas, Jamel",Jamel Thomas,0.0,1999,2000,jamel_thomas,0.0,,,,,Y,1976-07-19T00:00:00,USA,J. Thomas,N,Undrafted,Undrafted,Undrafted,Jamel,6-6,5,Providence/USA,Thomas,Y,Forward,Providence,1.0,219
3834,2839.0,"Thomas, James",James Thomas,0.0,2004,2005,james_thomas,0.0,,,,,Y,1980-11-22T00:00:00,USA,J. Thomas,N,Undrafted,Undrafted,Undrafted,James,,,Texas/USA,Thomas,Y,,Texas,1.0,
3835,78320.0,"Thomas, Jim",Jim Thomas,0.0,1983,1990,HISTADD_jim_thomas,0.0,,,,,Y,1960-10-19T00:00:00,USA,J. Thomas,N,40,2,1983,Jim,6-3,20,Indiana/USA,Thomas,Y,Guard,Indiana,3.0,190
3836,78321.0,"Thomas, Joe",Joe Thomas,0.0,1970,1970,HISTADD_joe_thomas,0.0,,,,,Y,1948-06-27T00:00:00,USA,J. Thomas,N,95,6,1970,Joe,6-6,40,Marquette/USA,Thomas,Y,Forward,Marquette,0.0,205
3837,1519.0,"Thomas, John",John Thomas,0.0,1997,2005,john_thomas,0.0,,,,,Y,1975-09-08T00:00:00,USA,J. Thomas,Y,25,1,1997,John,6-9,41,Minnesota/USA,Thomas,Y,Center,Minnesota,5.0,265
3838,1903.0,"Thomas, Kenny",Kenny Thomas,0.0,1999,2009,kenny_thomas,0.0,,,,,Y,1977-07-25T00:00:00,USA,K. Thomas,N,22,1,1999,Kenny,,,New Mexico/USA,Thomas,Y,,New Mexico,11.0,
3839,1629017.0,"Thomas, Khyri",Khyri Thomas,0.0,2018,2018,khyri_thomas,0.0,,,,,Y,1996-05-08T00:00:00,USA,K. Thomas,Y,38,2,2018,Khyri,6-3,13,Creighton University/USA,Thomas,Y,Guard,Creighton,0.0,210
3840,703.0,"Thomas, Kurt",Kurt Thomas,0.0,1995,2012,kurt_thomas,0.0,,,,,Y,1972-10-04T00:00:00,USA,K. Thomas,N,10,1,1995,Kurt,,,Texas Christian/USA,Thomas,Y,,Texas Christian,17.0,
3841,202498.0,"Thomas, Lance",Lance Thomas,1.0,2011,2018,lance_thomas,1610612752.0,New York,Knicks,NYK,knicks,Y,1988-04-24T00:00:00,USA,L. Thomas,Y,Undrafted,Undrafted,Undrafted,Lance,6-8,42,Duke/USA,Thomas,Y,Forward,Duke,7.0,240
3842,202952.0,"Thomas, Malcolm",Malcolm Thomas,0.0,2011,2014,malcolm_thomas,0.0,,,,,Y,1988-11-08T00:00:00, ,M. Thomas,Y,Undrafted,Undrafted,Undrafted,Malcolm,,,San Diego State,Thomas,Y,,San Diego State,3.0,
3843,78322.0,"Thomas, Terry",Terry Thomas,0.0,1975,1975,HISTADD_terry_thomas,0.0,,,,,Y,1953-08-20T00:00:00,USA,T. Thomas,N,151,9,1975,Terry,6-8,50,Detroit/USA,Thomas,Y,Forward,Detroit Mercy,0.0,220
3844,1501.0,"Thomas, Tim",Tim Thomas,0.0,1997,2009,tim_thomas,0.0,,,,,Y,1977-02-26T00:00:00,USA,T. Thomas,N,7,1,1997,Tim,6-10,7,Villanova/USA,Thomas,Y,Forward,Villanova,13.0,240
